Provenance;Terms involved;Ontology;Requirement description;Result
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["isDataList","Property"]';https://saref.etsi.org/core/v3.1.1/;isDataList exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["consistsOf","Property"]';https://saref.etsi.org/core/v3.1.1/;consistsOf exists in the ontology;passed
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["hasDataRestriction_minLength","Property"]';https://saref.etsi.org/core/v3.1.1/;hasDataRestriction_minLength exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["hasValue","Property"]';https://saref.etsi.org/core/v3.1.1/;hasValue exists in the ontology;passed
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["isPartOf","Property"]';https://saref.etsi.org/core/v3.1.1/;isPartOf exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["describes","Property"]';https://saref.etsi.org/core/v3.1.1/;describes exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["hasOperation","Property"]';https://saref.etsi.org/core/v3.1.1/;hasOperation exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["oneM2MAttribute","Property"]';https://saref.etsi.org/core/v3.1.1/;oneM2MAttribute exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["hasConversion","Property"]';https://saref.etsi.org/core/v3.1.1/;hasConversion exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["convertsTo","Property"]';https://saref.etsi.org/core/v3.1.1/;convertsTo exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["hasDataRestriction_maxLength","Property"]';https://saref.etsi.org/core/v3.1.1/;hasDataRestriction_maxLength exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["hasThingRelation","Property"]';https://saref.etsi.org/core/v3.1.1/;hasThingRelation exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["hasDataRestriction_maxInclusive","Property"]';https://saref.etsi.org/core/v3.1.1/;hasDataRestriction_maxInclusive exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["hasDataRestriction_maxExclusive","Property"]';https://saref.etsi.org/core/v3.1.1/;hasDataRestriction_maxExclusive exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["hasFunction","Property"]';https://saref.etsi.org/core/v3.1.1/;hasFunction exists in the ontology;passed
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["hasMetaData","Property"]';https://saref.etsi.org/core/v3.1.1/;hasMetaData exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["hasOutput","Property"]';https://saref.etsi.org/core/v3.1.1/;hasOutput exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["hasThingAnnotation","Property"]';https://saref.etsi.org/core/v3.1.1/;hasThingAnnotation exists in the ontology;undefined
