Provenance;Terms involved;Ontology;Requirement description;Result
https://saref.etsi.org/core/v3.1.1/;'["relatesToMeasurement","Property"]';https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;relatesToMeasurement exists in the ontology;undefined
https://saref.etsi.org/core/v3.1.1/;'["hasManufacturer","Property"]';https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;hasManufacturer exists in the ontology;undefined
https://saref.etsi.org/core/v3.1.1/;'["makesMeasurement","Property"]';https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;makesMeasurement exists in the ontology;undefined
https://saref.etsi.org/core/v3.1.1/;'["isControlledByDevice","Property"]';https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;isControlledByDevice exists in the ontology;undefined
https://saref.etsi.org/core/v3.1.1/;'["hasThresholdMeasurement","Property"]';https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;hasThresholdMeasurement exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["Variable"];https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;Variable exists in the ontology;passed
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["Device"];https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;Device exists in the ontology;passed
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["MeasuringFunction"];https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;MeasuringFunction exists in the ontology;passed
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["InterworkedDevice"];https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;InterworkedDevice exists in the ontology;passed
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["OperationInput"];https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;OperationInput exists in the ontology;passed
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["StructuredTypeVariable"];https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;StructuredTypeVariable exists in the ontology;passed
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["GET_InputDataPoint"];https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;GET_InputDataPoint exists in the ontology;passed
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["Service"];https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;Service exists in the ontology;passed
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["Operation"];https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;Operation exists in the ontology;passed
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["Aspect"];https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;Aspect exists in the ontology;passed
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["OutputDataPoint"];https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;OutputDataPoint exists in the ontology;passed
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["AreaNetwork"];https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;AreaNetwork exists in the ontology;passed
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["SET_OutputDataPoint"];https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;SET_OutputDataPoint exists in the ontology;passed
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["SimpleTypeVariable"];https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;SimpleTypeVariable exists in the ontology;passed
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["Function"];https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;Function exists in the ontology;passed
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["Command"];https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;Command exists in the ontology;passed
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["ThingProperty"];https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;ThingProperty exists in the ontology;passed
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["MetaData"];https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;MetaData exists in the ontology;passed
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["InputDataPoint"];https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;InputDataPoint exists in the ontology;passed
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["OperationOutput"];https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;OperationOutput exists in the ontology;passed
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["VariableConversion"];https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;VariableConversion exists in the ontology;passed
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["ControllingFunction"];https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;ControllingFunction exists in the ontology;passed
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["Thing"];https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;Thing exists in the ontology;passed
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["hasDataRestriction_pattern","Property"]';https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;hasDataRestriction_pattern exists in the ontology;passed
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["hasDataRestriction_minInclusive","Property"]';https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;hasDataRestriction_minInclusive exists in the ontology;passed
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["hasSubService","Property"]';https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;hasSubService exists in the ontology;passed
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["netTechnologyCommunicationProtocol","Property"]';https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;netTechnologyCommunicationProtocol exists in the ontology;passed
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["hasDataType","Property"]';https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;hasDataType exists in the ontology;passed
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["hasInputDataPoint","Property"]';https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;hasInputDataPoint exists in the ontology;passed
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["exposesCommand","Property"]';https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;exposesCommand exists in the ontology;passed
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["hasDataRestriction","Property"]';https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;hasDataRestriction exists in the ontology;passed
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["hasDataRestriction_minExclusive","Property"]';https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;hasDataRestriction_minExclusive exists in the ontology;passed
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["netTechnologyPhysicalStandard","Property"]';https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;netTechnologyPhysicalStandard exists in the ontology;passed
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["hasDataRestriction_length","Property"]';https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;hasDataRestriction_length exists in the ontology;passed
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["hasThingProperty","Property"]';https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;hasThingProperty exists in the ontology;passed
